type,PC1,PC2,quality
white,3.082128241,11.44810381,6
white,12.55890837,7.735684484,7
white,24.43458278,2.623154362,7
white,39.81153881,5.932755818,7
white,-71.5664491,-25.66099915,6
white,-44.55036833,1.326143105,6
white,113.194597,-0.919833924,6
white,22.77723707,0.227314672,7
white,24.72262409,0.748090602,7
white,37.67982964,-8.238609562,7
white,-55.13172501,25.29822537,6
white,-45.27608451,11.52130874,7
white,-16.89858467,5.84928281,7
white,8.2859148,-3.720746446,7
white,15.95192372,11.58386451,6
white,26.28610166,4.048302145,8
white,-19.82273594,-5.458979212,6
white,28.99658443,-9.697522202,7
white,27.83270229,-1.736981817,6
white,-19.18690136,-0.108709815,6
white,-39.36462645,8.973446592,7
white,-85.27730924,-7.377232538,6
white,-76.48653596,-25.63259274,5
white,32.37596959,3.76777247,6
white,44.31667691,5.93438966,6
white,30.44917936,9.65026384,6
white,73.06609978,-3.369538163,6
white,37.41624405,-11.36742702,6
white,-3.552914336,21.87659963,6
white,16.10585011,2.459633237,8
white,96.04647684,-6.635773348,6
white,55.09563386,-14.9163443,4
white,7.01264829,-9.453771202,5
white,-22.98365554,28.92595952,7
white,23.09408807,-12.1747238,6
white,-14.9704951,5.472757341,5
white,2.893461424,-13.62321548,6
white,-1.597344985,-13.57622339,8
white,13.00580982,1.717719522,6
white,49.01472718,-7.332301433,5
white,-50.13117716,1.977906443,6
white,-18.50968058,-3.874379563,6
white,51.51744566,9.966821698,7
white,-47.44462853,-22.2871283,5
white,-37.92354854,12.81862367,6
white,30.06990765,16.51726426,6
white,-63.28359188,7.813084016,6
white,0.622588094,24.26485745,5
white,-41.05909273,12.98685951,6
white,19.66347209,16.73837945,6
white,-1.698305506,-20.85570481,6
white,40.50288488,-3.332231306,6
white,23.50616481,9.646162297,6
white,-30.33025347,-1.085955778,5
white,5.758047379,-0.527415363,6
white,-63.37972571,-2.681169354,5
white,-156.9391037,64.28946062,4
white,-47.93215889,31.66402644,7
white,36.33512427,0.662958801,5
white,69.2453059,-9.958281644,6
white,20.38008756,6.604772533,6
white,87.07565546,-6.24150069,5
white,24.50657998,-1.501378756,5
white,-73.33274466,-0.233841716,5
white,79.6903285,9.324109762,6
white,-43.49129381,12.05958697,5
white,27.47015272,2.481669471,8
white,-55.49363039,28.5936115,5
white,11.13831971,23.08281792,6
white,-2.834338157,-7.03258193,4
white,27.27386657,0.218522024,6
white,66.61369587,-11.71967107,8
white,56.95916458,0.261515454,7
white,-40.55270523,51.12263459,6
white,11.38115351,16.60533346,5
white,-2.206111749,-6.657982565,5
white,51.74991645,1.711462911,7
white,24.3883894,-4.708451782,5
white,44.64628616,12.25068771,5
white,18.65519832,-21.76816434,5
white,40.7244451,-14.7851647,6
white,43.57176157,4.745471569,7
white,57.73155688,13.73766068,6
white,50.11687441,2.502905427,6
white,-62.44020046,-13.78728694,3
white,65.24413904,-5.994126315,6
white,50.53193451,-1.684200365,7
white,-51.22816442,13.16079941,6
white,-12.290985,-10.60425764,6
white,17.36524985,9.932937882,7
white,123.3148028,0.627423238,6
white,38.34016433,-6.113863181,7
white,5.574795559,-3.677660138,5
white,5.504475846,10.96556418,7
white,25.70182355,5.994727956,7
white,7.007435962,24.76977195,7
white,53.66988686,4.553987947,6
white,27.73494019,-9.902627583,6
white,11.041378,-12.5283178,5
white,-18.48576099,-14.39040287,6
white,-29.43985624,-12.21141306,6
white,-13.17973399,-5.358533011,5
white,-62.29630208,-21.14445312,4
white,29.63824256,-8.471683795,6
white,36.39418581,16.17199289,7
white,10.98562167,-8.4245596,5
white,13.67394749,-9.330786912,6
white,19.02500264,7.334272479,6
white,46.60632108,12.76067802,7
white,-12.3667147,9.037956996,7
white,120.6258624,-0.181342369,5
white,-71.14704793,-0.669238787,6
white,34.22829448,5.221255424,6
white,55.95126525,-10.49531014,5
white,-14.04151843,2.534083853,5
white,5.667121124,14.10534954,7
white,44.52484752,-13.73818282,5
white,37.08264698,6.017826688,6
white,14.33857403,5.982457345,6
white,-8.913079169,-7.611760953,6
white,-65.45705507,7.363739094,5
white,14.98445021,7.231067848,6
white,19.78327847,15.84699665,6
white,-85.25657788,-6.503509634,6
white,28.72159607,25.4514015,5
white,0.494330889,7.365799427,6
white,21.63398271,4.991511205,6
white,11.3754248,1.092538634,6
white,106.2108615,2.293556906,7
white,-2.474396121,-0.713652778,6
white,28.72173544,25.45237287,5
white,5.874842352,4.079126025,6
white,-18.95111312,5.340423354,6
white,53.42814039,-9.05698488,6
white,-155.2207709,-25.84823206,6
white,48.84720731,8.236655767,6
white,26.05084473,12.30765211,6
white,3.20555739,4.123856631,7
white,14.12785674,-3.042817853,5
white,21.37843609,10.06379519,7
white,8.159255177,-2.802817207,6
white,62.99712588,-12.84117361,6
white,-54.5729525,-30.43188488,6
white,14.69422824,0.894399453,6
white,2.216643474,7.982814192,6
white,18.24836156,6.145313852,7
white,56.67099479,2.122041356,6
white,25.13450497,-0.262746576,6
white,-16.58054492,24.43120746,6
white,51.44682782,2.677500848,6
white,20.67854892,4.741294209,8
white,11.61589018,7.467399269,8
white,11.12777208,5.288790707,8
white,-8.237637273,18.71766321,6
white,-18.61169924,4.36880899,5
white,40.98777842,-1.177995721,6
white,31.33151489,4.378067831,4
white,46.7790388,8.627634205,6
white,28.23435128,10.97462154,6
white,9.344409557,-9.908269676,5
white,63.94124039,-1.183714317,7
white,17.65131381,19.47579859,6
white,71.52120097,-6.370061847,4
white,10.15075577,10.00950142,7
white,11.82330434,10.5968719,8
white,-12.06729647,3.934568121,5
white,23.63205622,2.312045941,7
white,-12.05647039,11.24097574,6
white,54.03037883,-14.25168375,5
white,13.45006235,4.793775422,6
white,9.687383927,2.836037514,7
white,7.629842731,14.6294901,6
white,14.29348846,9.202279318,7
white,-10.35006346,8.65863572,7
white,39.18805507,9.706281684,7
white,-38.18271581,-11.35651095,5
white,-16.2143114,-11.61945951,7
white,41.18155382,-2.076286757,7
white,13.90189389,-7.628190003,6
white,-26.68066577,-3.180492986,5
white,-10.61150237,19.23018179,5
white,31.66525254,2.522343835,5
white,-20.94255328,12.14543098,6
white,9.369703917,-9.905355159,5
white,-28.40228328,25.44133591,6
white,65.84898868,-0.631058396,6
white,84.35248909,7.504341858,6
white,22.04259005,19.4733963,5
white,32.49346047,-19.08633154,4
white,43.20737663,13.9154668,7
white,63.37933588,0.742822649,5
white,67.71738402,-9.159924108,6
white,20.04967157,11.67581084,6
white,-18.9760712,17.65198246,6
white,49.51846472,13.5694588,7
white,11.11416611,6.160716363,6
white,-57.39811404,2.058761442,6
white,-66.64535572,5.721290513,6
white,15.92057191,11.58260695,7
white,-18.95690973,20.83009984,6
white,31.16520551,0.364806192,6
white,63.34043109,-12.38567732,5
white,46.02122199,-1.650435899,6
white,-0.114537621,-13.48857382,6
white,-6.0116976,7.782269275,6
white,-11.48429908,5.210257572,7
white,21.00979139,7.815012754,5
white,38.52721362,4.357068955,7
white,25.12543068,0.624828222,6
white,27.77088589,-9.002089641,7
white,25.54948056,14.22060019,6
white,53.19537589,-0.810980823,7
white,19.35042386,9.559466189,6
white,-4.522172338,10.19318767,6
white,-10.95258349,3.280593211,7
white,1.588647773,18.10360071,6
white,-42.38085457,18.69190882,6
white,32.1220361,4.73237731,8
white,35.41451571,11.83112751,8
white,-66.30081013,1.535288702,5
white,-55.23463609,-10.65835129,6
white,38.00572798,-1.011328724,5
white,-53.58657696,-17.34878482,7
white,43.4219191,12.96152382,8
white,-112.1900016,-4.823096751,6
white,-26.69938507,22.83473247,3
white,31.09409565,7.683419486,6
white,-17.06822212,-0.530744304,6
white,13.33308793,-5.674626978,6
white,-76.01512354,-13.37279348,5
white,25.25588595,-7.611242418,5
white,46.64935334,4.572302877,7
white,37.59113396,4.065310808,7
white,17.38313495,9.932291284,7
white,6.795291949,7.02071032,5
white,37.81751581,7.200431029,4
white,-14.53388181,-10.13232909,8
white,15.64854976,-10.24927165,7
white,0.670099661,-12.28493979,6
white,13.96361709,-11.71878524,6
white,9.809368575,10.97145848,7
white,-29.62758356,-8.059124819,6
white,32.16141972,12.01251587,6
white,14.43511143,9.145961708,7
white,13.47602188,8.880706238,7
white,-63.35746386,8.720202276,5
white,61.92531209,-9.005326461,5
white,65.71280007,3.508141931,8
white,-61.11249242,8.265930064,5
white,53.04631467,8.288363424,7
white,27.72026174,-9.02655815,6
white,-50.19078219,6.09019108,5
white,25.24895095,15.20631488,6
white,31.97296249,4.779769753,7
white,46.87038357,3.623662195,6
white,42.40573704,12.72587696,7
white,-5.994661642,4.576104392,7
white,40.43194729,8.993373378,7
white,-91.74988612,67.2640282,3
white,16.62155004,-11.75513145,6
white,39.7547116,10.96182186,7
white,-3.899167384,-3.138484925,7
white,-22.45274259,26.99061847,7
white,40.64029627,12.14455164,7
white,76.29278272,-0.918282027,7
white,-110.2760045,2.121397426,6
white,65.34981028,1.287491626,7
white,40.9899103,7.051384129,6
white,31.71649923,5.743002905,6
white,33.60372389,-0.139873902,7
white,-13.62245231,9.730813939,5
white,13.84646413,-2.077959054,5
white,60.47597334,-4.109181331,6
white,32.55435024,3.727018498,7
white,38.42743827,-10.23087645,6
white,25.43952774,-15.84733383,6
white,9.01591278,9.797106962,7
white,-46.23626594,15.30930287,5
white,71.27570405,-5.385748667,7
white,19.35148596,-12.35458441,5
white,24.2296097,7.642271031,6
white,-40.12691894,-0.46828026,6
white,-24.28894673,5.953540811,6
white,-11.60295599,-9.353653671,7
white,-10.31933516,4.53134423,6
white,51.70120974,1.71640665,6
white,-54.75574125,2.928025049,6
white,99.9070188,-2.366824439,6
white,40.97411849,-1.173697282,6
white,16.20201037,-12.16995713,6
white,32.22695869,7.902406896,5
white,-54.48819822,1.962203166,7
white,-56.75878103,14.71697406,6
white,-53.8904866,15.51654535,6
white,-21.21917296,2.599813177,6
white,37.05917841,1.019222752,6
white,3.38034105,7.269878753,6
white,42.57120336,24.06628979,6
white,55.64723645,9.177941198,6
white,49.20399167,9.568104796,6
white,6.28870974,-4.20589226,7
white,19.75433201,-3.70755609,6
white,-4.1457335,18.83069175,6
white,41.08944828,1.155981572,7
white,69.09454607,-4.955726525,7
white,67.08855918,21.44669851,6
white,61.41025971,7.543013551,7
white,26.53712694,3.091942929,6
white,23.90787868,1.348762959,6
white,-27.482918,11.11240546,6
white,20.04959613,2.59950205,7
white,-5.921123472,15.05727521,6
white,12.13261803,17.82743999,7
white,-3.487495088,21.83059087,5
white,4.07307818,4.390087471,6
white,-53.92970877,1.80249614,6
white,-8.143414992,19.60760192,8
white,-94.69418022,28.19862403,5
white,17.31096229,-1.441932228,7
white,7.502942103,18.75530311,7
white,-22.00925845,9.592573184,6
white,-42.17059062,-4.16741364,6
white,11.25184187,2.035597673,6
white,58.74619865,2.576610599,6
white,64.10242212,-7.079726129,7
white,24.19817494,6.782741141,6
white,22.70401303,8.449235057,8
white,44.37471962,12.34408108,6
white,21.29657038,5.983626905,6
white,-53.52975439,3.108491286,5
white,-50.55069707,-0.222560736,5
white,-3.072976943,7.65320278,6
white,-52.26982557,-4.894320049,6
white,-48.70612449,4.433506535,5
white,43.23361461,1.61624765,6
white,-1.000272958,-17.87793992,6
white,16.88182941,3.636432815,5
white,32.38724284,26.53612953,5
white,48.68391338,-13.64008442,6
white,23.27027438,-15.42014712,6
white,-60.36025819,12.69327491,6
white,28.38160243,-3.672155448,3
white,-9.552640318,-5.683253509,7
white,9.306959171,4.710329409,6
white,-24.77431383,15.17126712,6
white,-55.07580197,-18.89262678,6
white,-28.60852103,7.717723043,7
white,-74.01666735,-21.05640194,6
white,63.68656347,-0.212834265,4
white,-6.879127598,-6.601043209,5
white,56.07723473,8.166365961,8
white,34.55077494,-3.953022095,8
white,-21.94740994,7.783131505,5
white,19.18574528,-12.29202907,6
white,-21.68671215,6.819474549,6
white,-31.4437183,20.62775271,6
white,-23.11995219,4.373264399,6
white,18.02129958,11.1631638,5
white,50.89058645,8.729224493,7
white,47.81609935,-3.427187699,6
white,54.83494322,5.653517647,6
white,42.63664108,-3.748496678,6
white,26.06501553,-4.097274743,5
white,-92.12775426,6.30308609,5
white,30.2864184,8.265764494,5
white,26.51791786,3.077744983,5
white,44.31662593,-9.552909037,7
white,30.00831133,9.23728779,6
white,-92.13914929,6.306715797,5
white,2.566525234,25.67769379,8
white,-39.21789561,-11.58949614,6
white,38.11050383,8.558107771,6
white,4.741756468,-4.850967395,7
white,27.9968546,16.03726865,7
white,8.817663297,-20.28280062,5
white,49.56424951,1.262808695,6
white,28.0142694,12.83572997,5
white,51.16186223,7.744144595,6
white,-39.89541438,14.96234569,5
white,-12.56066196,17.26643955,7
white,18.6077269,-13.53905596,7
white,-14.56488862,30.46006595,6
white,31.19615327,14.95687533,6
white,-58.58826912,56.55034652,8
white,24.66287851,9.854553467,6
white,28.97423278,13.10207566,7
white,-37.1422317,7.591909204,5
white,26.76944077,13.53760743,6
white,-84.0464064,-3.106275229,5
white,44.9462548,3.984956038,8
white,9.042602391,-8.936782663,6
white,38.32248588,12.61279076,8
white,-51.90270766,-13.20799223,6
white,-41.89546829,-24.72367982,6
white,53.57072056,-1.806381485,8
white,-13.18766368,0.513866094,7
white,41.97735708,10.53001788,7
white,5.927989669,2.631091925,5
white,37.87679687,-5.050465788,8
white,52.86015492,-7.127714446,7
white,22.3112374,10.30825292,7
white,42.99757869,-7.953434427,6
white,55.07515365,4.677106047,6
white,61.46040418,-12.05881397,8
white,28.36786136,-3.683848176,6
white,3.726841861,-2.758928094,7
white,11.73132647,10.62802065,6
white,33.30244083,12.23104921,7
white,-3.656689155,25.99481544,7
white,-28.29295831,-0.022222285,6
white,0.984406533,-17.35828117,6
white,14.19710749,-1.267468718,7
white,-41.29528399,-16.16959189,5
white,46.38476818,-1.758491666,7
white,5.840165364,-4.642863892,7
white,21.00792103,-3.553310246,7
white,-13.42444146,-18.12411011,6
white,21.58583866,5.912569852,7
white,-48.66089799,19.03217697,6
white,-39.47115355,30.87951996,6
white,49.12032257,-0.049953724,7
white,20.99885609,0.537739107,6
white,76.99524045,-1.446269625,6
white,42.31715835,4.554081814,6
white,52.02262998,0.740727689,7
white,-39.20020353,16.20747784,7
white,33.35480769,12.23243947,7
white,8.559272931,-7.023602542,5
white,2.077580305,12.11223678,7
white,-84.81067853,45.38510096,5
white,-20.99533279,21.2456517,7
white,-44.6513451,8.631591271,5
white,3.690665587,6.312566688,6
white,10.69342247,-3.350314624,6
white,-16.50466155,26.72986624,6
white,88.22399943,7.67063603,4
white,5.080653908,-5.842326239,7
white,-42.01876512,-1.016411557,5
white,-44.03472312,2.580701195,5
white,55.02441332,-3.4874912,6
white,-3.190484379,15.00486217,6
white,45.05577164,7.133172296,6
white,33.07778665,1.769658913,5
white,3.937552638,20.83979513,7
white,57.46221272,7.4064057,6
white,39.05544948,2.422589171,6
white,11.65700959,11.52128779,6
white,-18.25259506,6.565410035,6
white,-24.4977641,7.794268786,6
white,-105.7521925,6.741100485,6
white,-105.7704245,6.746908016,6
white,-1.822094788,-11.73117898,6
white,17.22010292,18.14453441,6
white,24.65005429,11.28157449,6
white,44.92420351,26.75383653,6
white,15.77002281,-3.868788427,6
white,28.84232462,-10.52777825,7
white,107.4433729,-1.646924389,4
white,61.35057528,0.271440914,6
white,52.53725102,1.992447013,5
white,-25.59690562,0.265815983,6
white,55.3929796,-5.379058451,6
white,31.74651098,-20.28372835,6
white,59.15217505,0.694494828,6
white,43.86951214,7.818820487,7
white,109.4520457,2.069705641,4
white,52.52866548,-1.196067198,6
white,20.6178741,-5.793330671,6
white,25.2950983,3.779383493,7
white,-23.33365024,-6.06506095,5
white,15.67959634,8.438634472,7
white,20.82977797,-25.421174,4
white,62.51762829,-4.524878534,7
white,-5.089077078,-3.36046416,5
white,11.12049593,-13.41296647,7
white,65.24413465,-5.994160552,6
white,39.37993785,-9.986016545,6
white,30.38725761,15.53457753,7
white,-24.43579008,10.98632584,7
white,25.49469054,-7.127841417,6
white,28.79251558,9.934140848,7
white,-44.97391691,-19.59241797,5
white,-24.42183378,10.98391199,7
white,-24.43551134,10.98826859,7
white,28.49852229,10.01277778,7
white,12.60851621,8.594683154,7
white,23.11237328,27.02335119,7
white,-5.071422339,18.55788791,6
white,-38.30760471,20.59139842,7
white,-89.44253493,-9.78005885,6
white,47.87147901,10.2746295,6
white,-0.927943745,-6.494491095,7
white,1.970736971,-6.586190406,6
white,14.08930976,6.058483153,7
white,66.9758135,14.17237727,6
white,-28.86477012,-7.732684119,5
white,-14.95332841,2.252435317,5
white,47.0100507,7.659265803,6
white,-9.668711287,-10.62389543,6
white,23.59645074,2.296272779,6
white,47.21272339,-11.98191586,6
white,-57.39307767,16.65773838,5
white,23.64622647,-9.114911527,5
white,14.76881391,17.78475345,7
white,15.83139976,-3.321095122,6
white,-48.8225785,62.35753509,7
white,48.65818275,-10.41130425,7
white,-50.97296238,13.07836213,5
white,-47.98008497,9.743930992,6
white,-40.3773998,15.98138262,6
white,16.30744938,-9.893659972,6
white,11.46330002,2.507726686,6
white,-24.03189846,16.38711733,7
white,40.4506574,8.987818013,6
white,74.87265036,-3.366104907,7
white,13.03826603,-8.820609285,7
white,46.8924174,11.80689363,7
white,37.69201509,7.241049014,6
white,5.146410122,8.730518286,6
white,-19.77707292,16.44501173,6
white,5.548824227,-3.669450404,7
white,-5.634400171,14.08535286,6
white,68.52184301,-7.09744709,7
white,41.86424773,7.343317482,7
white,0.513790089,-4.931414405,5
white,11.2707187,2.028551778,6
white,22.35629375,-23.89552889,4
white,-55.65085305,1.760954593,6
white,32.09906298,-9.898386712,6
white,31.84537319,-9.810570827,6
white,9.07892734,-5.711778109,7
white,-49.3153636,-23.69799333,7
white,4.932094523,16.11106034,8
white,-12.92369257,2.769962385,7
white,9.306438602,1.537688138,8
white,18.60219414,16.55808138,8
white,-11.68952899,-12.56211293,6
white,65.47067892,-6.964704009,4
white,-13.59743242,21.12801206,6
white,-22.11143319,13.74988206,8
white,-21.36639044,21.34665257,7
white,61.64546693,-17.09157446,5
white,32.56376369,15.12300212,7
white,-24.26524034,20.55279958,6
white,42.25663738,5.4562366,7
white,63.48319893,8.034044846,8
white,45.47414847,2.071464115,7
white,26.85471608,-2.018826456,5
white,-29.43646407,-0.793928856,6
white,45.47428784,2.072435488,7
white,-29.15324049,-14.04018517,6
white,28.84221198,-8.255511187,5
white,35.06545336,-6.794017952,7
white,-56.16299358,31.02649459,6
white,13.99248997,6.088696738,8
white,13.81726705,7.899518413,7
white,15.10045919,2.215885006,7
white,-36.06561266,-18.19641294,5
white,36.44722428,14.38796545,5
white,-48.42770059,-7.033854608,6
white,-12.78100825,-1.359438644,7
white,27.31496173,-4.791786401,6
white,-15.10393376,22.78535061,6
white,-55.19934642,31.290272,6
white,40.71674387,8.009662485,6
white,-4.430909011,-12.64251406,5
white,0.844719866,-11.78418078,5
white,-39.22607157,-19.78850688,6
white,53.69004112,25.02621911,6
white,24.15340966,0.376602034,6
white,-51.26352434,13.15273106,5
white,-8.197608717,16.38176627,5
white,131.6901791,4.943980648,5
white,-27.02490686,15.6233482,5
white,-53.73841265,-4.135033941,5
white,41.13667608,10.16974964,4
white,-52.80539385,-29.86864021,6
white,-41.3733689,-17.57552819,5
white,21.57932171,-9.612964115,6
white,-65.6238715,1.876356833,5
white,-15.40689091,0.973925932,7
white,1.235286971,-6.939946264,5
white,4.826895861,-4.920450551,5
white,-15.270457,7.350948266,7
white,16.44848335,-1.734969507,6
white,21.25417664,-16.78900916,6
white,28.81293888,-5.55339081,7
white,63.67794874,3.014584676,7
white,17.30792155,-20.17443465,5
white,-51.8462738,10.14109755,6
white,-32.15075494,7.994253118,6
white,19.59538469,9.494499503,6
white,13.24462749,-3.340470476,5
white,61.38586863,15.76373539,6
white,51.81064093,-3.278308036,4
white,8.8624292,33.48752504,5
white,6.791246833,-15.77826053,6
white,-10.21531095,-8.690480384,7
white,13.18173665,13.95250321,5
white,-63.38546119,16.02915233,6
white,-0.392865255,12.60097052,5
white,-6.9409723,3.404809977,6
white,34.84283576,-16.34992658,5
white,-42.26359055,-21.95818808,5
white,-41.03710369,-22.65980363,5
white,8.723740687,-3.819408937,8
white,9.498126225,15.16191519,6
white,35.97904511,5.763480619,6
white,41.35434067,-2.143948221,7
white,100.23321,1.620623794,5
white,58.69486356,2.603270858,5
white,-53.67259736,10.45867235,5
white,-2.006128322,18.41397541,6
white,-0.155395551,-20.77351411,4
white,4.736048299,28.44594021,6
white,28.20431072,38.80534456,5
white,-113.9044101,-3.974627266,5
white,31.38820831,14.91584138,6
white,3.634865316,-5.078033365,5
white,35.27282614,12.74277633,7
white,39.73282105,6.880639691,7
white,24.33139816,2.626864294,6
white,42.70997027,-0.570014247,6
white,-61.25671808,1.009008957,5
white,-1.651569872,-6.265818635,6
white,42.33682172,-13.2591333,7
white,-50.47890338,13.91504859,5
white,-66.59636065,1.61735597,5
white,-67.29276501,0.385908795,5
white,-56.43422117,2.324536016,6
white,-60.62897615,-5.046486789,5
white,-0.959072007,18.64394326,6
white,-39.25826976,18.5327134,6
white,26.92348117,-6.113470687,5
white,40.81159374,9.405882874,6
white,50.06977268,-8.878524917,5
white,3.089191119,-13.68557636,5
white,-34.49484322,-23.95834251,5
white,92.55979309,-3.727006989,5
white,81.44930931,6.699720598,6
white,30.22183107,-11.31539547,6
white,30.65445013,-20.52260546,5
white,34.51345732,-19.46991913,6
white,-26.1612871,0.434482854,3
white,-14.77902297,-16.4968472,5
white,-10.60762352,-6.795604416,5
white,34.43141765,-8.011421462,7
white,7.673306446,-4.985570909,5
white,3.915034351,9.440466748,6
white,16.28262298,5.628872034,6
white,5.374779221,0.473226758,5
white,-6.496340712,16.10167072,6
white,-65.39313332,-13.66345612,6
white,-61.15976858,-3.118180359,5
white,33.20632784,4.942397066,7
white,53.57433581,-9.122986598,6
white,42.83212099,-11.09705322,5
white,38.77464963,-0.691935891,7
white,28.20143809,-4.476077756,7
white,8.349042728,-2.871507872,5
white,23.09028706,17.05633381,6
white,-8.275079556,12.30576962,5
white,23.6745024,5.465646171,5
white,31.61183782,14.83145289,6
white,54.32586175,3.475336117,6
white,-53.54607302,-8.267177798,6
white,27.12126215,8.434339173,6
white,33.07065119,20.49512815,7
white,-38.14102099,-9.03386384,5
white,31.00123922,-6.876504993,6
white,48.84174373,0.900836999,6
white,52.79209709,-3.058614319,5
white,14.637853,0.93256614,7
white,42.02167346,14.59828159,6
white,19.02260926,-4.055567448,7
white,24.96444984,12.09139668,6
white,-8.417898734,31.96493666,6
white,33.97668413,2.064326029,6
white,-1.992492153,12.00773454,6
white,-71.8114842,-1.919039259,5
white,-33.76953082,66.68336126,6
white,-53.03234308,50.88905596,6
white,42.62312794,-6.937643864,7
white,33.38625578,15.43490914,6
white,17.21964811,29.54172091,6
white,-58.85424652,63.92904843,6
white,-7.355470654,38.60926158,6
white,-61.49865171,12.46686347,4
white,-48.5426353,10.78653115,5
white,-58.78902525,-0.398866452,5
white,35.33047447,20.00395833,7
white,-3.363586227,19.15732214,5
white,41.92804379,-4.095374759,5
white,-37.86768513,13.67947039,5
white,72.17785829,9.505737265,4
white,22.84341974,13.92410809,6
white,9.943871354,-4.560875324,5
white,-5.376592992,-2.370224931,6
white,75.38307768,6.114414086,6
white,7.444679427,10.59533135,6
white,39.51987618,3.723901204,6
white,6.545585649,14.40436179,5
white,76.32702611,2.259825891,5
white,6.761836378,-12.53942088,6
white,63.90093785,-1.170096207,6
white,-41.68110781,-6.085660643,6
white,-43.56095047,26.68563514,6
white,21.42533387,25.51007409,7
white,130.9835864,3.715675418,4
white,75.77429682,-3.077302656,6
white,68.20786786,9.382977343,6
white,30.81628473,6.373610745,7
white,47.79211998,12.08997069,7
white,53.72953552,9.53108862,7
white,-3.343845316,9.518846089,7
white,-5.395325157,13.1394506,6
white,18.16118831,41.20580707,6
white,34.12683343,-2.086992988,6
white,30.81670284,6.376524864,7
white,-70.08699502,-4.526502599,5
white,24.61098973,2.582136427,7
white,31.17852519,1.260572981,6
white,8.059124788,-9.194329213,6
white,-37.80401189,1.379269834,5
white,32.38936593,-10.88590839,5
white,40.08370461,14.02968788,5
white,45.64309981,7.509941508,6
white,34.90053228,-9.057282111,5
white,-32.8575119,-16.93341459,5
white,37.73214865,-0.05051611,6
white,32.13482259,1.53174952,6
white,18.24823093,13.43196915,8
white,69.50335092,11.83839491,4
white,53.84157948,5.374670472,6
white,-49.55189367,2.360653272,5
white,33.038091,-10.49045146,6
white,-17.69072292,12.37120345,5
white,42.21133757,17.72719422,6
white,-24.17724918,5.928963542,6
white,-10.82448496,-1.757766187,5
white,-4.58171397,-4.386615417,5
white,32.6372138,-0.421918032,6
white,25.64584195,-2.194063468,6
white,-26.0998463,5.400926257,6
white,11.07706088,-1.110211793,6
white,-6.009698839,4.578881639,7
white,33.40341179,-0.098090437,5
white,-23.76727927,-5.053407186,5
white,45.90315058,11.53245689,6
white,12.22609906,13.66484159,7
white,-3.936699467,-14.54280523,5
white,53.72185464,-5.977281265,5
white,25.88052074,8.253909635,6
white,-26.28843414,12.74945906,6
white,-37.15356895,10.79483407,5
white,17.21876462,9.988084408,7
white,26.32479086,-15.54771802,7
white,-45.02933517,14.876637,5
white,38.3687985,-7.010093306,4
white,25.88079948,8.255852381,6
white,-60.60989272,-16.45080216,4
white,-52.91345262,-14.33755816,6
white,12.42048503,1.339506892,6
white,-7.655189768,5.377691564,7
white,42.96686056,-7.957109652,6
white,-3.547077545,25.96478617,7
white,12.66758304,3.610604862,7
white,23.89097213,-10.93677529,6
white,-54.19783827,-8.635585622,7
white,-55.16148123,-8.899361698,6
white,-3.158323315,19.09395024,5
white,-31.1129545,39.21725867,7
white,35.83809614,5.824530853,6
white,29.2304143,18.52900471,6
white,-93.087401,14.22151275,6
white,5.214480848,12.81331434,6
white,31.93036596,9.735015288,5
white,61.43977688,7.52449891,7
white,25.90328614,4.157136515,7
white,18.31419165,-28.09791504,5
white,-6.92471569,0.208492775,7
white,19.20677085,-5.013053581,6
white,18.53820816,-9.473821152,5
white,43.79062564,1.985419689,6
white,18.35591393,10.18207812,6
white,24.86137861,4.814011178,7
white,89.82057882,-1.303124051,6
white,-15.57588544,1.011799915,6
white,13.72964476,7.91934775,6
white,-38.35979659,11.50804759,6
white,-50.23564395,8.429440993,6
white,46.39880786,-17.28983275,5
white,-16.06558791,6.12114949,5
white,22.38745433,3.00641883,6
white,-50.23550458,8.430412366,6
white,52.11936416,-15.69881907,4
white,36.04777936,9.824683682,5
white,-18.10219694,12.94260033,6
white,-13.29455685,11.96125307,6
white,41.26149225,13.38978852,6
white,-33.76864272,-22.75335197,5
white,53.85083312,16.80042882,6
white,-1.288515995,-2.275043221,6
white,32.56900498,3.699323662,5
white,22.04335707,-14.73277251,5
white,24.86511251,-12.47518446,5
white,14.92494784,-8.268968015,6
white,-38.33289011,8.300422465,6
white,-39.4735202,-5.658594371,5
white,-39.29880178,-2.501611958,5
white,34.36490038,-18.51312459,4
white,-49.30032164,-0.043967095,5
white,-14.10830183,6.650599829,5
white,4.286989608,-8.849390697,7
white,-16.2156566,-6.112373709,7
white,14.4735378,18.76866401,6
white,38.78061535,7.477036348,6
white,41.90948877,-1.751282096,6
white,8.274150257,-7.807715993,5
white,25.61313718,10.10940939,6
white,68.684597,3.354998647,5
white,19.82951965,-2.882365555,6
white,4.742496187,10.61454782,5
white,53.67759479,2.250813817,5
white,26.78063018,4.468093556,8
white,-28.64681212,18.22904935,6
white,-24.44537075,-20.0080869,5
white,-1.235731498,19.62197601,6
white,-25.58096645,-0.629991223,5
white,62.35506174,4.597033502,6
white,-34.5126879,27.61393504,7
white,35.59687229,-15.16433312,5
white,58.23363857,-4.570875906,4
white,11.65738473,21.60549943,6
white,3.436304191,-0.945824611,5
